盈利能力,总资本回报率,7.659092,3.828955,6.994851,1.283141,1.621265,-1.025849,8.265253,8.313533,6.413352,4.141356,17.439486,16.062264,11.375136,4.517201,12.85294,8.691145,5.045301,2.372747,-2.541857,0.082044,-3.454526,-0.12941,-9.409733,-2.736245,-1.791875,-0.902923,2.624527,3.796058,1.840135,-0.778637,3.844119,4.509847,2.657852,0.828398,12.032296,9.274456,3.468436,0.415112,12.482741,9.437035,3.586321,,13.20832,,16.234178,18.457869,14.788753
盈利能力,投入资本回报率,5.791367,3.213096,5.244472,1.075955,1.435571,-1.083312,6.58848,7.071976,5.388292,3.27477,14.264053,12.849779,8.944446,3.384466,9.66992,6.634076,3.779217,1.873381,-6.42758,-0.340829,-3.43143,-0.356638,-8.874839,-2.256953,-1.461751,-1.117457,2.350066,3.275389,1.527502,-0.821256,3.677249,3.911901,2.105287,0.674086,10.354632,7.829305,2.844142,0.279539,10.920834,8.192246,3.130689,,11.638321,,14.18608,16.117304,12.6182
盈利能力,息前税后总资产报酬率_平均,4.564007,1.866974,3.989032,1.063632,0.948243,-0.366999,4.698214,4.825377,3.943996,2.438305,11.091682,9.999012,7.311695,2.736577,8.055981,5.402239,3.189191,1.351692,-4.059895,-0.747208,-2.165076,-0.232111,-5.536067,-1.877426,-0.912942,-0.691374,1.425279,1.310231,0.96463,-0.523469,2.209705,2.388767,1.290205,0.197898,6.147005,4.340187,1.78909,-0.004074,6.81533,5.236059,2.048371,,7.600259,,9.194017,9.519937,4.992185
盈利能力,毛利率,38.738646,35.85374,33.417478,32.708083,33.46584,31.482221,33.854971,35.125679,36.669276,36.455015,36.957341,37.810717,38.221061,37.993905,37.924963,38.284031,38.664215,34.987491,37.238936,57.403594,24.890186,23.582527,17.82739,11.718918,17.90062,8.879013,30.979426,32.498471,33.570648,30.731,27.431505,28.0815,30.097435,27.995025,31.359773,29.880279,25.165495,26.966427,25.641494,27.012084,26.951473,31.427484,29.655645,30.051988,33.734687,30.20965,26.287579
盈利能力,销售净利率,4.478729,3.835522,1.687607,0.667777,0.714917,-0.699459,1.851039,3.071251,3.769344,4.829785,5.347929,6.695145,7.577789,6.20083,5.52016,5.27885,4.793597,4.164143,-3.949741,-1.398065,-28.733096,-10.473487,-46.228182,-15.445298,-24.570655,-50.660782,1.938145,5.235044,3.345152,-23.881095,3.498787,7.079147,5.876871,2.869287,8.674576,10.917387,5.770302,-0.059532,7.558305,8.832371,5.316442,1.120294,7.657026,3.752552,8.394896,7.191209,4.880271
盈利能力,成本费用利润率,5.835403,4.838869,2.270703,0.837934,0.955443,-0.578897,2.484958,3.797166,4.838967,6.450851,6.67744,8.558859,9.721997,7.949586,6.987064,6.606999,6.028674,5.076088,-2.805758,-0.931074,-23.713835,-5.892733,-35.483473,-14.443395,-21.144278,-22.925586,2.497426,6.845813,4.801771,-17.600113,3.994075,9.162347,8.605767,4.373562,11.834306,15.213491,7.807066,1.174316,9.633915,11.340182,6.698959,2.207816,10.002208,4.708302,11.322335,9.523437,6.670799
盈利能力,营业利润率,5.513521,4.69812,2.245134,0.871735,0.967818,-0.556775,2.479601,3.721546,4.605765,6.096694,6.28244,7.948095,8.835101,7.401908,6.474139,6.191082,5.63857,4.859322,-2.804134,-0.952483,-28.863449,-6.530624,-47.020079,-16.910085,-26.730213,-37.260797,2.457995,6.367175,4.517842,-23.175679,3.743635,7.926107,6.916388,4.222807,9.948471,13.0629,7.087005,-2.781788,6.649525,7.672521,4.212161,-11.378356,6.687291,2.28056,8.735973,7.79459,5.932148
盈利能力,总资产净利率_平均,4.121999,1.809987,3.488541,1.167639,0.856703,-0.345537,4.416799,4.863141,3.902296,2.438305,10.403544,9.408476,6.652443,2.435823,7.09255,4.808497,2.822109,1.205083,-4.503875,-0.835705,-2.470585,-0.400032,-6.138972,-1.877426,-1.226796,-0.850358,0.724439,1.310231,0.514301,-0.715085,1.475164,1.855491,0.932175,0.197898,5.46255,4.340187,1.427971,-0.004074,5.858032,4.442505,1.463482,,6.285447,,7.459951,7.826689,4.992185
盈利能力,总资产净利率_平均(含少数股东损益),4.449033,1.866974,3.665074,1.063632,0.756525,-0.366999,4.334845,4.825377,3.847273,2.438305,10.917488,9.999012,7.253233,2.736577,7.997703,5.402239,3.180679,1.351692,-4.222927,-0.747208,-2.470585,-0.400032,-6.138972,-1.877426,-1.226796,-0.850358,0.724439,1.310231,0.514301,-0.715085,1.475164,1.855491,0.932175,0.197898,5.46255,4.340187,1.427971,-0.004074,5.858032,4.442505,1.463482,,6.285447,,7.459951,7.826689,4.992185
成长能力,归母净利润,164998098.66,71543259.05,146710121.47,49406265.03,36740541.82,-15093381.9,170161998.54,189283469.79,134533879.7,81948947.54,332161543.85,299221907.31,207959293.06,76108527.59,216983052.5,143152557.58,83296094.63,34720253.85,-87403837.06,-16709016.8,-22134425.22,-3602294.85,-62483364.82,-19699933.61,-12806739.75,-9097851.64,7980891.45,14387446.98,5546095.83,-7512311.83,15691818.41,18998819.85,9455931.45,1981111.58,48734954.25,35901806.33,11442430.07,-31575.37,40027589.28,28260034.15,9154890.57,445939.79,36868662.14,8775123.24,36580397.06,30109191.8,16575566.15
成长能力,营业总收入,3976324100.67,1924008111.49,9133295094.71,6739583080.46,4538188205.04,2291894216.24,9022209993.05,6115213894.62,3518832273.28,1696741014.32,6517860595.35,4749754256.78,2992170296.01,1378940104.95,4417024029.4,3058660065.54,1967271848.48,935228905.59,2074861491.34,1068592211.03,77034597.4,34394417.34,135162927.17,127546475.61,52122092.17,17958371.7,411779890.88,274829508.52,165795019.25,31457148.97,448493089.65,268377241.77,160900777.44,69045412.34,561813616.92,328849784.55,198298603.25,53039243.77,529584201.09,319959770.13,172199568.21,39805588.98,481501008.47,233844094.72,435745634.57,418694415.44,339644373.33
成长能力,净利润,178088814.89,73795764.79,154134183.2,45005432.83,32444303.51,-16030883.11,167004651.79,187813617.47,132636919.7,81948947.54,348570601.33,318002970.15,226740355.9,85505735.1,244662061.74,160835658.41,93885456.41,38944276.68,-81951659.31,-14939615.47,-22134425.22,-3602294.85,-62483364.82,-19699933.61,-12806739.75,-9097851.64,7980891.45,14387446.98,5546095.83,-7512311.83,15691818.41,18998819.85,9455931.45,1981111.58,48734954.25,35901806.33,11442430.07,-31575.37,40027589.28,28260034.15,9154890.57,445939.79,36868662.14,8775123.24,36580397.06,30109191.8,16575566.15
成长能力,扣非净利润,162348308.15,65681895.46,137200000.45,35179631.65,24269796.89,-15729625.54,161548551.95,186331292.6,130237156.55,77031096.21,288633340.03,282216865.32,192541881.3,72174089.42,198541457.55,134045542.4,78120184.21,32938245.42,-99390985.66,-18203697.38,-21792016.76,-3830585.81,-61823276.04,-20275381.58,-12297740.55,-8782222.36,527100.07,8773474.52,1254255.87,-8822656.08,7249893.45,17753055.59,7705795.44,692633.42,41873197.17,35520424.34,10987001.89,-1825195.47,30275489.5,20803609.59,5953293.44,-4214241.1,27781622.12,4462500.0,32313153.92,27736011.98,16367685.06
