公司代码,公司名称,选项,指标,报告期,数值
301376,致欧科技,营运能力,存货周转天数,20240930,81.529945
301376,致欧科技,营运能力,总资产周转率,20240930,0.968761
301376,致欧科技,营运能力,总资产周转天数,20240930,278.706327
301376,致欧科技,营运能力,流动资产周转率,20240930,1.709482
301376,致欧科技,营运能力,流动资产周转天数,20240930,157.942517
301376,致欧科技,营运能力,应付账款周转率,20240930,10.581967
301376,致欧科技,常用指标,归母净利润,20240630,171536369.03
301376,致欧科技,常用指标,营业总收入,20240630,3721079133.37
301376,致欧科技,常用指标,营业成本,20240630,3541202235.18
301376,致欧科技,常用指标,净利润,20240630,171536369.03
301376,致欧科技,常用指标,扣非净利润,20240630,159553909.72
301376,致欧科技,常用指标,股东权益合计(净资产),20240630,3097380605.99
301376,致欧科技,常用指标,商誉,20240630,
301376,致欧科技,常用指标,经营现金流量净额,20240630,934597975.32
301376,致欧科技,常用指标,基本每股收益,20240630,0.43
301376,致欧科技,常用指标,每股净资产,20240630,7.714522
301376,致欧科技,常用指标,每股现金流,20240630,2.327765
301376,致欧科技,常用指标,净资产收益率(ROE),20240630,5.41
301376,致欧科技,常用指标,总资产报酬率(ROA),20240630,4.088078
301376,致欧科技,常用指标,毛利率,20240630,34.917698
301376,致欧科技,常用指标,销售净利率,20240630,4.609855
301376,致欧科技,常用指标,期间费用率,20240630,29.991987
301376,致欧科技,常用指标,资产负债率,20240630,47.054753
301376,致欧科技,每股指标,基本每股收益,20240630,0.43
301376,致欧科技,每股指标,稀释每股收益,20240630,0.43
301376,致欧科技,每股指标,摊薄每股收益_最新股数,20240630,0.42621
301376,致欧科技,每股指标,摊薄每股净资产_期末股数,20240630,7.714522
301376,致欧科技,每股指标,调整每股净资产_期末股数,20240630,7.521441
301376,致欧科技,每股指标,每股净资产_最新股数,20240630,7.695948
301376,致欧科技,每股指标,每股经营现金流,20240630,2.327765
301376,致欧科技,每股指标,每股现金流量净额,20240630,0.001879
301376,致欧科技,每股指标,每股企业自由现金流量,20240630,0.029072
301376,致欧科技,每股指标,每股股东自由现金流量,20240630,-1.685223
301376,致欧科技,每股指标,每股未分配利润,20240630,2.681074
301376,致欧科技,每股指标,每股资本公积金,20240630,3.763423
301376,致欧科技,每股指标,每股盈余公积金,20240630,0.230041
301376,致欧科技,每股指标,每股留存收益,20240630,2.911116
301376,致欧科技,每股指标,每股营业收入,20240630,9.267943
301376,致欧科技,每股指标,每股营业总收入,20240630,9.267943
301376,致欧科技,每股指标,每股息税前利润,20240630,0.581978
301376,致欧科技,盈利能力,净资产收益率(ROE),20240630,5.41
301376,致欧科技,盈利能力,摊薄净资产收益率,20240630,5.53811
301376,致欧科技,盈利能力,净资产收益率_平均,20240630,5.517101
301376,致欧科技,盈利能力,净资产收益率_平均_扣除非经常损益,20240630,5.13171
301376,致欧科技,盈利能力,摊薄净资产收益率_扣除非经常损益,20240630,5.151252
301376,致欧科技,盈利能力,息税前利润率,20240630,6.279477
301376,致欧科技,盈利能力,总资产报酬率,20240630,4.088078
301376,致欧科技,盈利能力,总资本回报率,20240630,4.621259
301376,致欧科技,盈利能力,投入资本回报率,20240630,3.81123
301376,致欧科技,盈利能力,息前税后总资产报酬率_平均,20240630,3.371507
301376,致欧科技,盈利能力,毛利率,20240630,34.917698
301376,致欧科技,盈利能力,销售净利率,20240630,4.609855
301376,致欧科技,盈利能力,成本费用利润率,20240630,6.006399
301376,致欧科技,盈利能力,营业利润率,20240630,5.701567
301376,致欧科技,盈利能力,总资产净利率_平均,20240630,3.001117
301376,致欧科技,盈利能力,总资产净利率_平均(含少数股东损益),20240630,3.001117
301376,致欧科技,成长能力,归母净利润,20240630,171536369.03
301376,致欧科技,成长能力,营业总收入,20240630,3721079133.37
301376,致欧科技,成长能力,净利润,20240630,171536369.03
301376,致欧科技,成长能力,扣非净利润,20240630,159553909.72
301376,致欧科技,成长能力,营业总收入增长率,20240630,40.741881
301376,致欧科技,成长能力,归属母公司净利润增长率,20240630,-7.731218
301376,致欧科技,收益质量,经营活动净现金/销售收入,20240630,0.251163
301376,致欧科技,收益质量,经营性现金净流量/营业总收入,20240630,0.251163
301376,致欧科技,收益质量,成本费用率,20240630,95.074288
301376,致欧科技,收益质量,期间费用率,20240630,29.991987
301376,致欧科技,收益质量,销售成本率,20240630,65.082301
301376,致欧科技,收益质量,经营活动净现金/归属母公司的净利润,20240630,5.448395
301376,致欧科技,收益质量,所得税/利润总额,20240630,19.274639
301376,致欧科技,财务风险,流动比率,20240630,1.802564
301376,致欧科技,财务风险,速动比率,20240630,1.154971
301376,致欧科技,财务风险,保守速动比率,20240630,0.730718
301376,致欧科技,财务风险,资产负债率,20240630,47.054753
301376,致欧科技,财务风险,权益乘数,20240630,1.838348
301376,致欧科技,财务风险,权益乘数(含少数股权的净资产),20240630,1.888743
301376,致欧科技,财务风险,产权比率,20240630,88.874367
301376,致欧科技,财务风险,现金比率,20240630,0.634144
301376,致欧科技,营运能力,应收账款周转率,20240630,19.978341
301376,致欧科技,营运能力,应收账款周转天数,20240630,9.009756
301376,致欧科技,营运能力,存货周转率,20240630,2.306196
301376,致欧科技,营运能力,存货周转天数,20240630,78.050603
301376,致欧科技,营运能力,总资产周转率,20240630,0.651022
301376,致欧科技,营运能力,总资产周转天数,20240630,276.488311
301376,致欧科技,营运能力,流动资产周转率,20240630,1.135274
301376,致欧科技,营运能力,流动资产周转天数,20240630,158.551976
301376,致欧科技,营运能力,应付账款周转率,20240630,8.09613
301376,致欧科技,常用指标,归母净利润,20240331,100538681.31
301376,致欧科技,常用指标,营业总收入,20240331,1841609961.04
301376,致欧科技,常用指标,营业成本,20240331,1739819331.41
301376,致欧科技,常用指标,净利润,20240331,100538681.31
301376,致欧科技,常用指标,扣非净利润,20240331,95983316.14
301376,致欧科技,常用指标,股东权益合计(净资产),20240331,3219325884.86
301376,致欧科技,常用指标,商誉,20240331,
301376,致欧科技,常用指标,经营现金流量净额,20240331,438359012.44
301376,致欧科技,常用指标,基本每股收益,20240331,0.25
301376,致欧科技,常用指标,每股净资产,20240331,8.018246
301376,致欧科技,常用指标,每股现金流,20240331,1.091803
301376,致欧科技,常用指标,净资产收益率(ROE),20240331,3.17
301376,致欧科技,常用指标,总资产报酬率(ROA),20240331,2.287141
301376,致欧科技,常用指标,毛利率,20240331,35.997182
301376,致欧科技,常用指标,销售净利率,20240331,5.459282
301376,致欧科技,常用指标,期间费用率,20240331,30.379735
301376,致欧科技,常用指标,资产负债率,20240331,43.839823
301376,致欧科技,每股指标,基本每股收益,20240331,0.25
301376,致欧科技,每股指标,稀释每股收益,20240331,0.25
301376,致欧科技,每股指标,摊薄每股收益_最新股数,20240331,0.249804
301376,致欧科技,每股指标,摊薄每股净资产_期末股数,20240331,8.018246
301376,致欧科技,每股指标,调整每股净资产_期末股数,20240331,7.835669
301376,致欧科技,每股指标,每股净资产_最新股数,20240331,7.998941
301376,致欧科技,每股指标,每股经营现金流,20240331,1.091803
301376,致欧科技,每股指标,每股现金流量净额,20240331,-0.312481
301376,致欧科技,每股指标,每股企业自由现金流量,20240331,
301376,致欧科技,每股指标,每股股东自由现金流量,20240331,
301376,致欧科技,每股指标,每股未分配利润,20240331,3.004243
301376,致欧科技,每股指标,每股资本公积金,20240331,3.745373
301376,致欧科技,每股指标,每股盈余公积金,20240331,0.230041
301376,致欧科技,每股指标,每股留存收益,20240331,3.234285
301376,致欧科技,每股指标,每股营业收入,20240331,4.586824
301376,致欧科技,每股指标,每股营业总收入,20240331,4.586824
301376,致欧科技,每股指标,每股息税前利润,20240331,0.322243
301376,致欧科技,盈利能力,净资产收益率(ROE),20240331,3.17
301376,致欧科技,盈利能力,摊薄净资产收益率,20240331,3.122973
301376,致欧科技,盈利能力,净资产收益率_平均,20240331,3.171418
301376,致欧科技,盈利能力,净资产收益率_平均_扣除非经常损益,20240331,3.027723
301376,致欧科技,盈利能力,摊薄净资产收益率_扣除非经常损益,20240331,2.981472
301376,致欧科技,盈利能力,息税前利润率,20240331,7.025407
301376,致欧科技,盈利能力,总资产报酬率,20240331,2.287141
301376,致欧科技,盈利能力,总资本回报率,20240331,2.635899
301376,致欧科技,盈利能力,投入资本回报率,20240331,2.261035
301376,致欧科技,盈利能力,息前税后总资产报酬率_平均,20240331,1.961876
301376,致欧科技,盈利能力,毛利率,20240331,35.997182
301376,致欧科技,盈利能力,销售净利率,20240331,5.459282
301376,致欧科技,盈利能力,成本费用利润率,20240331,6.842787
301376,致欧科技,盈利能力,营业利润率,20240331,6.455209
301376,致欧科技,盈利能力,总资产净利率_平均,20240331,1.777284
301376,致欧科技,盈利能力,总资产净利率_平均(含少数股东损益),20240331,1.777284
301376,致欧科技,成长能力,归母净利润,20240331,100538681.31
301376,致欧科技,成长能力,营业总收入,20240331,1841609961.04
301376,致欧科技,成长能力,净利润,20240331,100538681.31
301376,致欧科技,成长能力,扣非净利润,20240331,95983316.14
301376,致欧科技,成长能力,营业总收入增长率,20240331,45.298327
301376,致欧科技,成长能力,归属母公司净利润增长率,20240331,15.060307
301376,致欧科技,收益质量,经营活动净现金/销售收入,20240331,0.23803
301376,致欧科技,收益质量,经营性现金净流量/营业总收入,20240331,0.23803
301376,致欧科技,收益质量,成本费用率,20240331,94.382552
301376,致欧科技,收益质量,期间费用率,20240331,30.379735
301376,致欧科技,收益质量,销售成本率,20240331,64.002817
301376,致欧科技,收益质量,经营活动净现金/归属母公司的净利润,20240331,4.360103
301376,致欧科技,收益质量,所得税/利润总额,20240331,15.470026
301376,致欧科技,财务风险,流动比率,20240331,1.91811
301376,致欧科技,财务风险,速动比率,20240331,1.299184
301376,致欧科技,财务风险,保守速动比率,20240331,0.744762
301376,致欧科技,财务风险,资产负债率,20240331,43.839823
301376,致欧科技,财务风险,权益乘数,20240331,1.784418
301376,致欧科技,财务风险,权益乘数(含少数股权的净资产),20240331,1.780621
301376,致欧科技,财务风险,产权比率,20240331,78.062118
301376,致欧科技,财务风险,现金比率,20240331,0.654281
301376,致欧科技,营运能力,应收账款周转率,20240331,10.424251
301376,致欧科技,营运能力,应收账款周转天数,20240331,8.633713
301376,致欧科技,营运能力,存货周转率,20240331,1.182486
301376,致欧科技,营运能力,存货周转天数,20240331,76.11078
301376,致欧科技,营运能力,总资产周转率,20240331,0.325552
301376,致欧科技,营运能力,总资产周转天数,20240331,276.452852
301376,致欧科技,营运能力,流动资产周转率,20240331,0.557209
301376,致欧科技,营运能力,流动资产周转天数,20240331,161.519162
301376,致欧科技,营运能力,应付账款周转率,20240331,3.294497
301376,致欧科技,常用指标,归母净利润,20231231,412883749.9
301376,致欧科技,常用指标,营业总收入,20231231,6074187229.49
301376,致欧科技,常用指标,营业成本,20231231,5565315379.59
301376,致欧科技,常用指标,净利润,20231231,412883749.9
301376,致欧科技,常用指标,扣非净利润,20231231,431745547.53
301376,致欧科技,常用指标,股东权益合计(净资产),20231231,3120970799.09
301376,致欧科技,常用指标,商誉,20231231,
301376,致欧科技,常用指标,经营现金流量净额,20231231,1499078788.12
